crop_rel,src_rel,pillId,side,kind,method,orig_w,orig_h,x0,y0,x1,y1,margin,img_size,mask_frac,sam_score
data/processed/cure_crops/148/top/customer/148_top_6544.png,data/raw/CURE_dataset/Pill_Images/148/top/Customer/148_top_6544.jpg,148,top,customer,sam,640,640,180,212,424,460,0.15,384,0.064812,1.023767
data/processed/cure_crops/148/top/customer/148_top_6545.png,data/raw/CURE_dataset/Pill_Images/148/top/Customer/148_top_6545.jpg,148,top,customer,sam,640,640,213,212,453,453,0.15,384,0.062812,1.029163
data/processed/cure_crops/148/top/customer/148_top_6546.png,data/raw/CURE_dataset/Pill_Images/148/top/Customer/148_top_6546.jpg,148,top,customer,sam,640,640,208,208,448,439,0.15,384,0.059243,1.009364
data/processed/cure_crops/148/top/customer/148_top_6547.png,data/raw/CURE_dataset/Pill_Images/148/top/Customer/148_top_6547.jpg,148,top,customer,sam,640,640,182,232,430,472,0.15,384,0.063547,1.018517
data/processed/cure_crops/148/top/customer/148_top_6548.png,data/raw/CURE_dataset/Pill_Images/148/top/Customer/148_top_6548.jpg,148,top,customer,sam,640,640,226,158,465,405,0.15,384,0.0627,1.01561
data/processed/cure_crops/148/top/ref/148_ref_top.png,data/raw/CURE_dataset/Pill_Images/148/top/Reference/148_ref_top.bmp,148,top,ref,classical,2976,2976,1184,1283,1760,1859,0.15,384,0.015471,
data/processed/cure_crops/149/bottom/customer/149_bottom_6601.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6601.jpg,149,bottom,customer,sam,2976,2976,789,1144,2031,1764,0.15,384,0.039896,0.844207
data/processed/cure_crops/149/bottom/customer/149_bottom_6602.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6602.jpg,149,bottom,customer,manual,2976,2976,954,938,1715,1785,0.15,384,0.026429,0.60891
data/processed/cure_crops/149/bottom/customer/149_bottom_6603.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6603.jpg,149,bottom,customer,sam,2976,2976,1039,1048,1833,1854,0.15,384,0.023677,0.970337
data/processed/cure_crops/149/bottom/customer/149_bottom_6604.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6604.jpg,149,bottom,customer,sam,2976,2976,939,1222,1920,1675,0.15,384,0.023978,1.005393
data/processed/cure_crops/149/bottom/customer/149_bottom_6605.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6605.jpg,149,bottom,customer,sam,2976,2976,873,1236,2063,1730,0.15,384,0.035108,0.93013
data/processed/cure_crops/149/bottom/customer/149_bottom_6606.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6606.jpg,149,bottom,customer,sam,2976,2976,898,1211,2047,1693,0.15,384,0.033097,0.981616
data/processed/cure_crops/149/bottom/customer/149_bottom_6607.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6607.jpg,149,bottom,customer,sam,2976,2976,963,982,2024,1899,0.15,384,0.037008,1.012636
data/processed/cure_crops/149/bottom/customer/149_bottom_6608.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6608.jpg,149,bottom,customer,sam,2976,2976,1088,859,1740,2189,0.15,384,0.045045,1.003286
data/processed/cure_crops/149/bottom/customer/149_bottom_6609.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6609.jpg,149,bottom,customer,sam,2976,2976,1248,913,1799,2119,0.15,384,0.037172,1.004308
data/processed/cure_crops/149/bottom/customer/149_bottom_6610.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6610.jpg,149,bottom,customer,sam,2976,2976,931,908,2019,2016,0.15,384,0.044916,1.008753
data/processed/cure_crops/149/bottom/customer/149_bottom_6611.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6611.jpg,149,bottom,customer,sam,640,640,150,115,478,467,0.15,384,0.096206,1.015344
data/processed/cure_crops/149/bottom/customer/149_bottom_6612.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6612.jpg,149,bottom,customer,sam,640,640,145,106,455,467,0.15,384,0.093618,1.018961
data/processed/cure_crops/149/bottom/customer/149_bottom_6613.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6613.jpg,149,bottom,customer,sam,640,640,225,114,542,510,0.15,384,0.106443,1.01764
data/processed/cure_crops/149/bottom/customer/149_bottom_6614.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6614.jpg,149,bottom,customer,sam,640,640,158,147,498,500,0.15,384,0.097483,1.01494
data/processed/cure_crops/149/bottom/customer/149_bottom_6615.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6615.jpg,149,bottom,customer,sam,640,640,200,88,523,442,0.15,384,0.095764,1.017249
data/processed/cure_crops/149/bottom/customer/149_bottom_6616.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6616.jpg,149,bottom,customer,sam,640,640,179,73,489,399,0.15,384,0.084092,1.008827
data/processed/cure_crops/149/bottom/customer/149_bottom_6617.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6617.jpg,149,bottom,customer,sam,640,640,179,121,523,500,0.15,384,0.107043,0.996264
data/processed/cure_crops/149/bottom/customer/149_bottom_6618.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6618.jpg,149,bottom,customer,sam,640,640,168,97,466,461,0.15,384,0.092686,1.005097
data/processed/cure_crops/149/bottom/customer/149_bottom_6619.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6619.jpg,149,bottom,customer,manual,640,640,167,77,417,355,0.15,384,0.014795,0.455031
data/processed/cure_crops/149/bottom/customer/149_bottom_6620.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6620.jpg,149,bottom,customer,sam,640,640,119,129,436,490,0.15,384,0.094163,1.018215
data/processed/cure_crops/149/bottom/customer/149_bottom_6621.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6621.jpg,149,bottom,customer,sam,640,640,119,138,461,506,0.15,384,0.102117,1.01842
data/processed/cure_crops/149/bottom/customer/149_bottom_6622.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6622.jpg,149,bottom,customer,sam,640,640,104,122,412,470,0.15,384,0.087639,1.013868
data/processed/cure_crops/149/bottom/customer/149_bottom_6623.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6623.jpg,149,bottom,customer,sam,640,640,206,144,539,550,0.15,384,0.112581,1.016195
data/processed/cure_crops/149/bottom/customer/149_bottom_6624.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Customer/149_bottom_6624.jpg,149,bottom,customer,sam,640,640,189,116,461,435,0.15,384,0.03791,0.513913
data/processed/cure_crops/149/bottom/ref/149_ref_bottom.png,data/raw/CURE_dataset/Pill_Images/149/bottom/Reference/149_ref_bottom.bmp,149,bottom,ref,classical,2976,2976,1237,911,1711,2097,0.15,384,0.026461,
data/processed/cure_crops/149/top/customer/149_top_6575.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6575.jpg,149,top,customer,sam,2976,2976,860,1055,2036,1996,0.15,384,0.042645,1.01219
data/processed/cure_crops/149/top/customer/149_top_6576.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6576.jpg,149,top,customer,sam,2976,2976,898,1055,2079,1892,0.15,384,0.039637,0.871288
data/processed/cure_crops/149/top/customer/149_top_6577.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6577.jpg,149,top,customer,sam,2976,2976,899,1100,1958,1903,0.15,384,0.033119,0.980255
data/processed/cure_crops/149/top/customer/149_top_6578.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6578.jpg,149,top,customer,sam,2976,2976,1043,1033,1948,2118,0.15,384,0.037514,0.956896
data/processed/cure_crops/149/top/customer/149_top_6579.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6579.jpg,149,top,customer,sam,2976,2976,742,1248,2106,1827,0.15,384,0.047246,0.998367
data/processed/cure_crops/149/top/customer/149_top_6580.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6580.jpg,149,top,customer,sam,2976,2976,816,1297,2136,1853,0.15,384,0.043684,1.019042
data/processed/cure_crops/149/top/customer/149_top_6581.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6581.jpg,149,top,customer,sam,2976,2976,1023,929,1912,2136,0.15,384,0.042595,0.9799
data/processed/cure_crops/149/top/customer/149_top_6582.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6582.jpg,149,top,customer,manual,2976,2976,975,943,1527,1946,0.15,384,0.043719,0.81282
data/processed/cure_crops/149/top/customer/149_top_6583.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6583.jpg,149,top,customer,sam,2976,2976,829,1053,1995,1869,0.15,384,0.038119,0.974546
data/processed/cure_crops/149/top/customer/149_top_6584.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6584.jpg,149,top,customer,sam,2976,2976,945,990,2094,1932,0.15,384,0.040741,0.975208
data/processed/cure_crops/149/top/customer/149_top_6585.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6585.jpg,149,top,customer,sam,640,640,142,77,482,519,0.15,384,0.128359,0.990856
data/processed/cure_crops/149/top/customer/149_top_6586.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6586.jpg,149,top,customer,sam,640,640,155,39,460,444,0.15,384,0.107937,1.011679
data/processed/cure_crops/149/top/customer/149_top_6587.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6587.jpg,149,top,customer,sam,640,640,172,11,536,404,0.15,384,0.118977,1.002113
data/processed/cure_crops/149/top/customer/149_top_6588.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6588.jpg,149,top,customer,manual,640,640,169,57,447,369,0.15,384,0.222712,0.658017
data/processed/cure_crops/149/top/customer/149_top_6589.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6589.jpg,149,top,customer,sam,640,640,161,14,529,401,0.15,384,0.11728,1.007035
data/processed/cure_crops/149/top/customer/149_top_6590.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6590.jpg,149,top,customer,manual,640,640,122,56,408,415,0.15,384,0.063462,0.754203
data/processed/cure_crops/149/top/customer/149_top_6591.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6591.jpg,149,top,customer,sam,640,640,111,31,473,479,0.15,384,0.137363,1.008791
data/processed/cure_crops/149/top/customer/149_top_6592.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6592.jpg,149,top,customer,manual,640,640,114,64,422,437,0.15,384,0.180796,0.81803
data/processed/cure_crops/149/top/customer/149_top_6593.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6593.jpg,149,top,customer,sam,640,640,131,52,516,534,0.15,384,0.157632,1.019325
data/processed/cure_crops/149/top/customer/149_top_6594.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6594.jpg,149,top,customer,sam,640,640,174,25,526,431,0.15,384,0.119832,1.008373
data/processed/cure_crops/149/top/customer/149_top_6595.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6595.jpg,149,top,customer,sam,640,640,104,26,465,474,0.15,384,0.13606,1.002734
data/processed/cure_crops/149/top/customer/149_top_6596.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6596.jpg,149,top,customer,sam,640,640,143,17,493,397,0.15,384,0.110142,1.006553
data/processed/cure_crops/149/top/customer/149_top_6597.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6597.jpg,149,top,customer,sam,640,640,136,69,444,513,0.15,384,0.122249,1.013273
data/processed/cure_crops/149/top/customer/149_top_6598.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6598.jpg,149,top,customer,sam,640,640,135,42,509,514,0.15,384,0.150205,1.014668
data/processed/cure_crops/149/top/customer/149_top_6599.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6599.jpg,149,top,customer,sam,640,640,127,57,409,483,0.15,384,0.109895,1.02018
data/processed/cure_crops/149/top/customer/149_top_6600.png,data/raw/CURE_dataset/Pill_Images/149/top/Customer/149_top_6600.jpg,149,top,customer,sam,640,640,172,37,512,446,0.15,384,0.117141,1.016937
data/processed/cure_crops/149/top/ref/149_ref_top.png,data/raw/CURE_dataset/Pill_Images/149/top/Reference/149_ref_top.bmp,149,top,ref,classical,2976,2976,1099,1014,1901,2070,0.15,384,0.031793,
data/processed/cure_crops/15/bottom/customer/15_bottom_678.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_678.jpg,15,bottom,customer,sam,2448,2448,987,1026,1496,1534,0.15,384,0.020122,1.002362
data/processed/cure_crops/15/bottom/customer/15_bottom_679.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_679.jpg,15,bottom,customer,sam,2448,2448,1006,927,1515,1435,0.15,384,0.020047,1.005539
data/processed/cure_crops/15/bottom/customer/15_bottom_680.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_680.jpg,15,bottom,customer,sam,2448,2448,897,822,1407,1332,0.15,384,0.020366,1.006398
data/processed/cure_crops/15/bottom/customer/15_bottom_681.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_681.jpg,15,bottom,customer,sam,2448,2448,995,907,1500,1412,0.15,384,0.019728,1.004376
data/processed/cure_crops/15/bottom/customer/15_bottom_682.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_682.jpg,15,bottom,customer,sam,2448,2448,941,926,1506,1493,0.15,384,0.024728,0.997514
data/processed/cure_crops/15/bottom/customer/15_bottom_683.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_683.jpg,15,bottom,customer,sam,2448,2448,960,870,1553,1463,0.15,384,0.027322,0.999993
data/processed/cure_crops/15/bottom/customer/15_bottom_684.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_684.jpg,15,bottom,customer,sam,2448,2448,976,981,1587,1593,0.15,384,0.029069,1.001045
data/processed/cure_crops/15/bottom/customer/15_bottom_685.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_685.jpg,15,bottom,customer,sam,2448,2448,970,1069,1552,1644,0.15,384,0.026202,0.999743
data/processed/cure_crops/15/bottom/customer/15_bottom_686.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_686.jpg,15,bottom,customer,sam,2448,2448,968,947,1570,1539,0.15,384,0.027861,0.998826
data/processed/cure_crops/15/bottom/customer/15_bottom_687.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_687.jpg,15,bottom,customer,sam,2448,2448,1086,1029,1684,1617,0.15,384,0.027281,1.007033
data/processed/cure_crops/15/bottom/customer/15_bottom_688.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_688.jpg,15,bottom,customer,sam,640,640,214,206,442,434,0.15,384,0.05925,1.007991
data/processed/cure_crops/15/bottom/customer/15_bottom_689.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_689.jpg,15,bottom,customer,sam,640,640,202,232,424,460,0.15,384,0.058181,1.015401
data/processed/cure_crops/15/bottom/customer/15_bottom_690.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_690.jpg,15,bottom,customer,sam,640,640,172,253,417,498,0.15,384,0.068286,1.015944
data/processed/cure_crops/15/bottom/customer/15_bottom_691.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_691.jpg,15,bottom,customer,sam,640,640,157,217,394,456,0.15,384,0.064946,1.008724
data/processed/cure_crops/15/bottom/customer/15_bottom_692.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_692.jpg,15,bottom,customer,sam,640,640,188,225,435,472,0.15,384,0.0698,1.016426
data/processed/cure_crops/15/bottom/customer/15_bottom_693.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_693.jpg,15,bottom,customer,sam,640,640,215,221,443,449,0.15,384,0.05949,1.011912
data/processed/cure_crops/15/bottom/customer/15_bottom_694.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_694.jpg,15,bottom,customer,sam,640,640,245,223,483,462,0.15,384,0.065244,1.017502
data/processed/cure_crops/15/bottom/customer/15_bottom_695.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_695.jpg,15,bottom,customer,sam,640,640,236,155,476,391,0.15,384,0.064504,1.004228
data/processed/cure_crops/15/bottom/customer/15_bottom_696.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_696.jpg,15,bottom,customer,sam,640,640,218,251,456,488,0.15,384,0.064062,1.01506
data/processed/cure_crops/15/bottom/customer/15_bottom_697.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Customer/15_bottom_697.jpg,15,bottom,customer,sam,640,640,201,217,428,457,0.15,384,0.061794,0.998626
data/processed/cure_crops/15/bottom/ref/15_ref_bottom.png,data/raw/CURE_dataset/Pill_Images/15/bottom/Reference/15_ref_bottom.bmp,15,bottom,ref,classical,2448,2448,1029,968,1534,1310,0.15,384,0.012618,
data/processed/cure_crops/15/top/customer/15_top_657.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_657.jpg,15,top,customer,sam,2448,2448,914,842,1456,1381,0.15,384,0.022776,0.950103
data/processed/cure_crops/15/top/customer/15_top_658.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_658.jpg,15,top,customer,sam,2448,2448,975,808,1553,1384,0.15,384,0.025946,0.984983
data/processed/cure_crops/15/top/customer/15_top_659.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_659.jpg,15,top,customer,sam,2448,2448,920,915,1541,1534,0.15,384,0.029988,0.985915
data/processed/cure_crops/15/top/customer/15_top_660.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_660.jpg,15,top,customer,sam,2448,2448,958,995,1471,1509,0.15,384,0.02059,0.998085
data/processed/cure_crops/15/top/customer/15_top_661.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_661.jpg,15,top,customer,sam,2448,2448,883,939,1427,1488,0.15,384,0.023378,0.993349
data/processed/cure_crops/15/top/customer/15_top_662.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_662.jpg,15,top,customer,sam,2448,2448,962,818,1498,1362,0.15,384,0.022763,1.001431
data/processed/cure_crops/15/top/customer/15_top_663.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_663.jpg,15,top,customer,sam,2448,2448,923,853,1541,1479,0.15,384,0.02989,1.004322
data/processed/cure_crops/15/top/customer/15_top_664.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_664.jpg,15,top,customer,sam,2448,2448,995,866,1614,1469,0.15,384,0.029297,0.997163
data/processed/cure_crops/15/top/customer/15_top_665.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_665.jpg,15,top,customer,sam,2448,2448,1081,1046,1719,1670,0.15,384,0.030976,1.000612
data/processed/cure_crops/15/top/customer/15_top_666.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_666.jpg,15,top,customer,sam,2448,2448,1105,950,1625,1468,0.15,384,0.021131,0.986374
data/processed/cure_crops/15/top/customer/15_top_667.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_667.jpg,15,top,customer,sam,640,640,176,198,433,458,0.15,384,0.07625,1.006602
data/processed/cure_crops/15/top/customer/15_top_668.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_668.jpg,15,top,customer,sam,640,640,232,124,488,378,0.15,384,0.074629,1.00879
data/processed/cure_crops/15/top/customer/15_top_669.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_669.jpg,15,top,customer,sam,640,640,249,160,506,422,0.15,384,0.076987,1.004928
data/processed/cure_crops/15/top/customer/15_top_670.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_670.jpg,15,top,customer,sam,640,640,241,252,497,509,0.15,384,0.075359,1.008293
data/processed/cure_crops/15/top/customer/15_top_671.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_671.jpg,15,top,customer,sam,640,640,62,148,530,512,0.15,384,0.109663,0.536551
data/processed/cure_crops/15/top/customer/15_top_672.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_672.jpg,15,top,customer,sam,640,640,198,170,593,501,0.15,384,0.065518,0.522471
data/processed/cure_crops/15/top/customer/15_top_673.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_673.jpg,15,top,customer,sam,640,640,245,195,502,455,0.15,384,0.07658,1.011897
data/processed/cure_crops/15/top/customer/15_top_674.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_674.jpg,15,top,customer,sam,640,640,153,224,397,391,0.15,384,0.034121,0.792545
data/processed/cure_crops/15/top/customer/15_top_675.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_675.jpg,15,top,customer,sam,640,640,188,262,450,524,0.15,384,0.077734,1.014375
data/processed/cure_crops/15/top/customer/15_top_676.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_676.jpg,15,top,customer,sam,640,640,0,115,575,542,0.15,384,0.177905,0.509838
data/processed/cure_crops/15/top/customer/15_top_677.png,data/raw/CURE_dataset/Pill_Images/15/top/Customer/15_top_677.jpg,15,top,customer,manual,640,640,258,304,471,511,0.15,384,0.166475,0.468396
data/processed/cure_crops/15/top/ref/15_ref_top.png,data/raw/CURE_dataset/Pill_Images/15/top/Reference/15_ref_top.bmp,15,top,ref,classical,2448,2448,859,1009,1376,1373,0.15,384,0.012572,
data/processed/cure_crops/150/bottom/customer/150_bottom_6634.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6634.jpg,150,bottom,customer,sam,2976,2976,908,1230,2080,1806,0.15,384,0.030732,0.992813
data/processed/cure_crops/150/bottom/customer/150_bottom_6635.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6635.jpg,150,bottom,customer,sam,2976,2976,1054,1356,2193,1896,0.15,384,0.028932,1.000741
data/processed/cure_crops/150/bottom/customer/150_bottom_6636.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6636.jpg,150,bottom,customer,sam,2976,2976,1110,1003,1583,2102,0.15,384,0.026941,0.990732
data/processed/cure_crops/150/bottom/customer/150_bottom_6637.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6637.jpg,150,bottom,customer,sam,2976,2976,992,1064,1888,2081,0.15,384,0.031102,0.987382
data/processed/cure_crops/150/bottom/customer/150_bottom_6638.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6638.jpg,150,bottom,customer,sam,2976,2976,949,1145,2158,1737,0.15,384,0.03307,0.981107
data/processed/cure_crops/150/bottom/customer/150_bottom_6639.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6639.jpg,150,bottom,customer,sam,2976,2976,862,991,1959,1958,0.15,384,0.036185,0.983116
data/processed/cure_crops/150/bottom/customer/150_bottom_6640.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6640.jpg,150,bottom,customer,sam,2976,2976,848,1109,1996,1575,0.15,384,0.028992,1.015621
data/processed/cure_crops/150/bottom/customer/150_bottom_6641.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6641.jpg,150,bottom,customer,sam,2976,2976,986,1119,2238,1826,0.15,384,0.036768,0.997019
data/processed/cure_crops/150/bottom/customer/150_bottom_6642.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Customer/150_bottom_6642.jpg,150,bottom,customer,manual,2976,2976,1173,946,1764,2012,0.15,384,0.036104,1.000944
data/processed/cure_crops/150/bottom/ref/150_ref_bottom.png,data/raw/CURE_dataset/Pill_Images/150/bottom/Reference/150_ref_bottom.bmp,150,bottom,ref,classical,2976,2976,1094,918,1978,1909,0.15,384,0.026142,
data/processed/cure_crops/150/top/customer/150_top_6625.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6625.jpg,150,top,customer,manual,2976,2976,1120,843,1657,2074,0.15,384,0.02564,0.996684
data/processed/cure_crops/150/top/customer/150_top_6626.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6626.jpg,150,top,customer,sam,2976,2976,1035,1030,1663,1700,0.15,384,0.017126,0.989974
data/processed/cure_crops/150/top/customer/150_top_6627.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6627.jpg,150,top,customer,sam,2976,2976,868,1224,2042,1698,0.15,384,0.03097,0.959313
data/processed/cure_crops/150/top/customer/150_top_6628.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6628.jpg,150,top,customer,sam,2976,2976,1143,965,1796,2173,0.15,384,0.033915,0.931175
data/processed/cure_crops/150/top/customer/150_top_6629.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6629.jpg,150,top,customer,sam,2976,2976,1175,934,1657,2186,0.15,384,0.034924,0.857106
data/processed/cure_crops/150/top/customer/150_top_6630.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6630.jpg,150,top,customer,sam,2976,2976,964,991,2061,1868,0.15,384,0.033451,0.97582
data/processed/cure_crops/150/top/customer/150_top_6631.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6631.jpg,150,top,customer,sam,2976,2976,1043,1085,2245,1850,0.15,384,0.035054,0.974181
data/processed/cure_crops/150/top/customer/150_top_6632.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6632.jpg,150,top,customer,sam,2976,2976,992,1208,2139,1690,0.15,384,0.0289,1.000592
data/processed/cure_crops/150/top/customer/150_top_6633.png,data/raw/CURE_dataset/Pill_Images/150/top/Customer/150_top_6633.jpg,150,top,customer,sam,2976,2976,922,971,1965,1893,0.15,384,0.032308,1.000344
data/processed/cure_crops/150/top/ref/150_ref_top.png,data/raw/CURE_dataset/Pill_Images/150/top/Reference/150_ref_top.bmp,150,top,ref,classical,2976,2976,1184,803,1780,2009,0.15,384,0.027021,
data/processed/cure_crops/151/bottom/customer/151_bottom_6652.png,data/raw/CURE_dataset/Pill_Images/151/bottom/Customer/151_bottom_6652.jpg,151,bottom,customer,sam,2976,2976,1227,1115,2043,1928,0.15,384,0.03494,1.014005
data/processed/cure_crops/151/bottom/customer/151_bottom_6653.png,data/raw/CURE_dataset/Pill_Images/151/bottom/Customer/151_bottom_6653.jpg,151,bottom,customer,sam,2976,2976,1059,1132,2011,2087,0.15,384,0.047696,1.004745
data/processed/cure_crops/151/bottom/customer/151_bottom_6654.png,data/raw/CURE_dataset/Pill_Images/151/bottom/Customer/151_bottom_6654.jpg,151,bottom,customer,sam,2976,2976,937,1009,1886,1951,0.15,384,0.04708,1.013366
data/processed/cure_crops/151/bottom/customer/151_bottom_6655.png,data/raw/CURE_dataset/Pill_Images/151/bottom/Customer/151_bottom_6655.jpg,151,bottom,customer,sam,2976,2976,882,1010,1814,1943,0.15,384,0.045556,1.02661
